Name,PE_14,PE_8,PE_9,PN_16,PN_17,PN_9
PB.3481.1,1.72178,0.0,0.0,3.09263,4.43847,1.21139
PB.8520.4,0.986949,1.68968,0.0,1.51949,1.1307,0.0
PB.7008.5,2.97064,0.847632,0.0,0.0,2.5525,1.04502
PB.2336.29,3.01792,1.72224,1.39109,0.0,0.0,2.1233
PB.4387.7,3.36981,0.577538,0.0,0.471483,0.0,1.36086
PB.2819.1,3.25193,7.02551,6.02718,7.27782,5.79361,6.61236
PB.3598.2,0.0,0.827402,0.501186,1.52446,0.927072,1.10105
PB.3058.1,19.5715,7.44594,15.0356,6.69598,11.2111,13.7698
PB.400.18,2.52056,4.7695,5.10267,6.26797,6.89178,4.32858
PB.872.1,0.0,184.832,0.0,267.37,158.305,127.634
PB.650.1,45.5217,67.7732,49.6647,88.2708,85.7128,50.0489
PB.3131.13,1.10419,0.0,0.0,0.566663,1.26502,0.776869
PB.225.9,21.8616,15.8107,16.2976,12.7272,15.0032,14.0654
PB.1052.22,1.03193,1.80582,0.931327,0.992381,0.0,1.17628
PB.1163.1,0.476846,0.544246,0.439603,0.0,0.546301,0.335493
PB.402.1,158.844,240.448,181.184,258.37,253.693,179.948
PB.11053.4,1.2778,0.749788,0.0,0.665961,1.46392,0.0
PB.1003.10,0.0,2.83326,0.0,22.9911,4.49617,3.54656
PB.1638.21,0.0,4.69004,0.0,3.21523,7.21835,2.2961
PB.555.4,0.0,0.706667,2.28316,0.635491,0.709336,0.871229
PB.8810.4,0.0,0.939383,1.51748,0.850122,1.30934,0.0
PB.5073.2,0.85289,0.689253,0.808807,0.441852,0.990887,0.0
PB.9206.1,17.1191,26.7196,37.9961,36.2288,34.6681,34.4488
PB.5142.10,0.0,0.515016,0.833029,0.462888,1.03384,0.633496
PB.7272.5,5.61023,4.26881,3.448,0.0,0.0,1.31572
PB.445.4,18.8438,17.0548,13.4645,16.5759,11.4023,7.70686
PB.7538.4,1.81056,4.04722,0.0,0.0,1.01346,0.0
PB.770.1,5.97559,6.03425,5.41554,8.03036,3.38585,4.13303
PB.4910.1,6.27109,15.3375,5.78124,27.4936,12.1661,8.74945
PB.1981.3,3.31541,7.2218,5.24017,7.94292,11.5552,4.90436
PB.5129.2,9.42217,32.5627,9.35331,16.6192,17.4755,32.0368
PB.2650.3,0.851613,0.971985,1.57018,0.874086,0.487828,2.39666
PB.6976.2,3.81463,4.01221,0.0,0.0,3.13865,1.17475
PB.4461.3,41.2023,8.52121,0.0,27.3702,64.456,0.0
PB.1184.1,1.06852,1.21955,5.91031,5.84095,6.54863,1.14101
PB.4726.1,3.50251,1.17611,2.33581,2.04378,7.09797,0.949705
PB.9984.1,93.5386,99.5179,115.458,148.592,141.129,81.834
PB.3908.30,24.6904,5.85527,1.45427,0.693382,9.32328,43.6408
PB.11821.2,8.66679,5.50429,23.1188,17.8196,8.28761,11.5363
PB.3437.2,0.671993,1.60469,0.0,0.0,0.404078,1.53752
PB.146.6,4.54375,5.18592,6.28324,3.49774,0.0,1.59841
PB.6841.2,10.5436,11.2321,7.48368,19.4755,16.2955,10.867
PB.4269.1,4.09559,0.0,0.0,1.05092,2.34607,0.0
PB.1540.1,12.1124,7.45545,15.2859,1.48759,6.58122,6.11574
PB.156.5,11.2408,7.02302,8.50367,6.05928,9.97534,5.99738
PB.253.1,0.0,7.92241,1.42202,3.95804,0.883592,4.34103
PB.304.1,9.13885,9.22924,11.4946,11.3218,10.1585,5.68539
PB.4352.7,0.0,0.885951,1.46328,0.0,0.757101,0.0
PB.8466.18,1.49325,0.804251,3.88475,0.0,0.0,0.0
PB.2242.25,16.8775,14.807,17.2569,4.25926,14.865,6.55495
PB.2235.6,0.0,2.89931,2.89636,1.02184,0.0,2.10796
PB.10372.1,8.48058,15.4868,12.509,20.0201,16.5169,8.35331
PB.9087.7,205.476,98.4605,132.879,37.8205,69.5135,92.3341
PB.6816.1,0.0,0.0,3.22138,1.79327,0.667217,0.0
PB.4798.6,5.40484,7.03751,0.0,9.15542,3.04141,6.59684
PB.6024.11,1.96237,0.0,0.895306,1.46755,0.0,0.0
PB.337.1,24.0935,18.2909,21.2953,32.8949,30.1543,23.0129
PB.5425.9,1.78889,0.905985,4.10591,3.43148,3.30629,3.53975
PB.3661.4,8.99473,10.4134,16.4292,0.545536,0.61788,17.4371
PB.258.5,1.30536,0.0,0.0,1.35806,0.759122,0.926271
PB.4803.3,9.01462,8.65963,3.24117,8.79393,13.035,9.49829
PB.10696.1,1.85544,0.0,3.42101,0.0,1.06285,1.30542
PB.1489.8,0.0,1.17312,0.740399,0.380728,0.392518,0.516368
PB.10175.1,2.40438,1.37212,4.43283,1.23392,0.0,3.05525
PB.8302.6,1.97939,1.12677,1.82023,0.0,0.0,1.39263
PB.996.5,0.0,0.380768,0.621997,0.0,0.398006,0.0
PB.3908.26,0.0,0.688388,1.14543,0.620448,0.690911,0.0
PB.518.11,0.0,0.0,1.78868,1.99144,2.22284,1.36508
PB.8825.3,1.47607,1.68471,0.0,0.757511,0.0,2.07702
PB.338.3,0.0,22.0834,18.0516,18.9722,15.6463,6.55872
PB.5062.1,62.3,67.9892,5.91336,0.602936,0.0,1.51318
PB.124.5,0.929538,0.530462,2.57079,0.477034,0.532465,0.0
PB.1786.3,0.0,0.720685,0.0,0.512842,1.4021,0.0
PB.2215.13,1.17328,0.634552,0.0,3.04461,1.30474,0.0
PB.2605.3,0.0,1.05384,0.0,1.72577,2.74995,0.0
PB.2837.7,2.7232,0.0,0.0,1.39753,2.33989,0.0
PB.4964.1,2.55856,1.80654,0.0,4.65028,2.71503,1.46162
PB.7546.5,76.8433,129.586,59.7743,173.851,199.385,102.068
PB.1948.12,21.1198,16.245,7.71523,14.7058,15.9195,10.0495
PB.143.8,0.813147,1.39212,3.62861,0.834605,0.465793,0.0
PB.2948.1,1.16382,0.996244,0.0,1.91499,1.39126,1.22824
PB.8062.2,0.0,6.90381,0.0,4.54366,0.864797,0.0
PB.10093.2,4.92272,8.02258,5.17644,7.37595,3.6287,4.64941
PB.11121.4,0.64387,0.682139,0.532338,0.609396,0.7007,1.2803
PB.1811.3,4.62932,2.84258,7.16509,0.0,25.1363,5.74455
PB.5994.4,22.7099,27.5858,32.9253,24.0941,15.1807,18.9801
PB.4310.1,6.64231,5.89647,3.40193,9.84764,6.3415,1.55777
PB.1546.7,0.0,0.0,3.91659,1.40362,0.755141,1.8301
PB.1800.15,24.9162,24.2386,21.2618,7.33046,7.81467,17.1017
PB.4750.5,0.455029,0.259673,0.419486,0.0,0.260653,0.0
PB.436.1,8.50481,4.31419,7.84048,73.0849,30.3032,11.3025
PB.7147.10,0.0,1.50171,0.0,2.5908,0.707301,0.0
PB.7532.1,10.9103,6.12703,9.86469,8.57895,13.3335,7.00386
PB.3090.7,2.58381,0.419427,0.0,0.0,0.420643,0.570637
PB.9952.1,2.68985,10.7268,14.8712,20.4673,25.5108,10.7207
PB.5026.5,5.4004,13.5525,7.66894,5.48431,5.50108,11.6842
PB.2787.2,0.968927,0.0,0.84898,0.0,0.456372,1.3062
PB.2738.6,1.23024,0.70642,1.13901,0.0,0.0,0.0
PB.574.2,0.0,0.586845,0.0,1.59626,1.81762,0.0
PB.5344.12,0.597169,0.28801,0.465734,0.0,0.873762,1.58518
PB.915.13,0.0,0.0,1.0791,0.901064,1.34102,0.411772
PB.10657.3,0.0,0.750468,1.17693,0.0,0.731303,0.0
PB.9497.1,7.08881,8.09079,9.80264,1.81897,4.06067,4.98745
PB.2487.3,0.0,3.49298,0.518427,0.0,0.670935,5.59096
PB.1868.11,1.99256,1.1371,0.918461,0.511287,0.0,0.0
PB.2518.12,0.0,0.574589,0.928214,0.516716,0.288379,0.0
PB.8485.1,2.353,7.42068,6.60798,2.07236,0.0,0.0
PB.569.14,1.23468,1.47903,1.09177,1.27069,0.0,0.0
PB.3189.1,65.4764,76.2133,73.0841,107.996,90.0352,62.4911
PB.1773.7,0.0,6.04001,0.819961,2.25482,0.0,1.22831
PB.9234.9,7.0633,28.3936,12.6783,19.6935,8.88066,16.282
PB.7767.3,3.34079,5.72405,4.58614,5.5319,7.34762,1.26887
PB.2645.1,1.07803,0.922805,0.496912,0.0,0.0,0.0
PB.1172.1,575.965,558.335,473.323,987.942,928.686,443.931
PB.5416.4,7.26901,4.71157,5.26264,3.24397,0.0,1.6431
PB.7617.8,0.0,14.7565,0.0,4.83994,6.38654,0.0
PB.3419.2,1.63471,0.0,1.52962,0.0,0.936405,1.15012
PB.4414.1,4.25523,2.42835,9.58918,33.4553,34.9377,0.997946
PB.304.4,0.0,0.897234,0.0,0.79941,1.78636,0.0
PB.2076.2,0.716651,0.409356,1.98459,1.83838,0.629135,1.52189
PB.521.27,2.97219,5.89985,0.0,0.762395,0.0,1.06682
PB.490.3,2.5261,5.7663,9.48877,2.01111,2.89404,0.0
PB.3512.21,1.20237,2.24267,0.0,0.0,1.05494,2.37403
PB.7559.1,0.0,1.24959,2.01863,1.12373,0.0,1.54058
PB.1778.1,21.8095,18.9567,13.5412,10.8611,13.3684,4.57655
PB.9266.2,3.11316,2.96099,7.65328,1.0651,1.18887,0.730103
PB.6926.4,0.0,2.18568,3.88792,0.0,1.54429,0.0
PB.5365.15,0.0,2.91514,1.77399,0.9294,0.0,0.0
PB.106.1,1.99047,4.54364,0.0,5.1075,3.4206,0.0
PB.8729.7,2.67993,15.4519,8.96178,1.46,1.61351,1.81053
PB.263.11,15.953,23.2921,25.8811,15.5572,21.1928,12.7125
PB.1670.2,0.0,2.03206,2.01911,3.12613,0.0,0.0
PB.3419.4,0.0,0.652548,0.0,0.293412,0.982519,0.804508
PB.2700.4,5.52558,8.46439,2.08425,7.43953,9.02086,4.48064
PB.712.3,1.57235,4.93515,4.3486,4.84154,2.25172,3.31876
PB.1959.2,0.0,0.747932,3.64321,2.91673,4.10431,0.469384
PB.4848.1,0.0,0.92941,0.0,0.835799,0.46646,0.572921
PB.1207.3,35.791,33.2561,33.2572,56.9648,44.5089,33.4493
PB.619.5,18.1273,53.0059,42.6121,57.54,39.968,22.4917
PB.1039.1,0.0,0.839738,0.0,0.75516,0.842909,0.0
PB.1725.4,0.630815,0.313756,0.544111,0.308736,0.0,0.863958
PB.5036.6,1.71649,0.409794,0.677387,0.0,0.0,0.0
PB.218.1,1.74609,0.0,0.0,2.68826,4.00084,0.0
PB.4626.2,21.9638,3.0075,4.68809,10.4682,8.63592,10.3817
PB.622.1,1.20832,2.75822,1.11394,2.09045,2.07648,5.1008
PB.9826.2,4.82492,2.22474,0.0,3.26265,3.17725,0.0
PB.2709.1,0.0,0.376179,0.607695,0.676581,0.0,0.463781
PB.7081.1,64.0768,115.052,133.992,182.85,149.506,100.061
PB.1551.3,2.64992,8.52491,1.44565,2.46505,1.33438,2.85911
PB.9643.5,0.636613,0.726596,1.17377,0.0,0.0,0.447899
PB.8753.8,3.80399,0.576807,1.1373,3.04398,7.01004,2.03669
PB.3922.1,19.1772,23.8421,15.1536,30.2278,27.8554,14.938
PB.3992.3,0.864292,1.52676,0.0,0.411059,1.92533,0.98383
PB.9004.1,0.0,0.0,2.95513,1.52602,1.46027,4.21581
PB.3657.6,1.12505,7.93379,6.5156,12.2543,11.5775,4.62757
PB.277.4,18.464,13.7221,22.7245,14.7325,19.4888,6.93402
PB.4459.2,0.0,0.0,2.80174,0.775882,3.31632,2.42703
PB.2946.3,1.86339,1.85717,0.0,3.29354,14.2222,0.0
PB.6907.2,0.0,2.283,0.0,2.05306,2.29162,0.0
PB.4221.3,6.47187,2.76999,8.94951,5.81232,4.42227,3.20211
PB.8846.4,0.0,0.0,1.31637,1.46559,4.90768,0.0
PB.131.1,0.713952,2.03717,3.29092,5.12955,8.99738,1.50694
PB.273.1,1.62816,0.929144,1.50098,0.848216,2.80417,2.30603
PB.10120.11,0.0,0.929676,0.0,0.836039,1.86637,0.0
PB.156.1,2.11165,1.20506,5.8401,5.41842,2.41922,2.97136
PB.4927.3,1.52025,0.433783,1.4015,0.780184,0.0,1.0696
PB.2503.5,0.0,1.68997,1.36502,0.0,0.848175,1.04176
PB.11988.8,1.68158,0.956652,1.54922,0.862976,0.963254,1.18171
PB.8046.11,9.77401,6.01349,2.45711,1.86987,0.678207,0.901742
PB.300.1,5.61804,9.40679,5.41914,1.2205,2.7244,5.01977
PB.64.4,0.0,18.9328,10.0224,14.5565,12.8108,4.31937
PB.1185.6,15.7283,22.6181,18.2422,28.593,25.0778,27.0448
PB.11477.13,0.0,0.798932,0.0,4.2148,1.6585,2.06899
PB.11229.2,0.0,0.554946,0.0,0.972887,0.573525,0.67343
PB.2427.3,0.0,0.282249,0.455956,0.253821,0.283315,1.04393
PB.872.4,0.0,0.976663,1.57837,2.40059,0.0,1.2041
PB.11007.1,6.54258,2.80025,3.01576,0.0,0.0,1.15078
PB.5635.1,4.2517,0.808776,0.0,0.727316,0.811831,0.997117
PB.4886.11,0.873633,1.35477,2.43144,0.879686,2.11934,0.0
PB.1775.9,0.0,5.31574,2.40726,2.09225,3.02055,5.54184
PB.6517.1,13.1466,21.0307,4.77846,48.7838,59.4098,11.6488
PB.1279.2,0.0,0.609772,1.9701,0.0,0.612075,0.0
PB.9085.1,0.456857,0.0,0.0,0.376384,2.56021,1.47155
PB.1495.4,2.19984,2.51077,0.0,1.12894,0.0,0.0
PB.9850.4,1.23657,0.0,1.87495,0.0,1.66704,0.0
PB.2861.13,0.91877,3.62932,4.39721,4.89566,5.00916,3.54926
PB.5486.2,0.863928,0.635384,1.05267,1.98879,1.81648,0.0
PB.110.10,1.91155,2.30299,0.908384,0.490756,0.575239,0.672452
PB.8139.6,0.859407,1.77264,2.02027,2.1804,1.23693,0.0
PB.2193.6,19.3152,14.7887,34.43,86.4909,76.3152,28.8637
PB.5445.3,1.97245,1.05964,14.5825,21.0158,16.3619,8.44766
PB.9088.2,5.20549,4.6227,11.4569,1.59445,2.66951,2.18592
PB.2193.5,4.25084,11.0298,5.34708,8.26223,11.6319,4.37426
PB.9104.10,0.0,0.823837,0.0,3.28167,2.95664,0.0
PB.515.4,1.10162,0.628666,1.01557,1.69604,1.89312,0.0
PB.4354.3,0.0,1.45764,0.0,0.496167,1.49613,1.30764
PB.2803.1,6.93189,7.91205,7.81052,30.3905,22.0599,6.66247
PB.581.5,4.20155,1.02101,0.0,2.04473,0.481058,0.0
PB.3702.8,1.29957,1.63709,2.26844,2.89828,3.52967,0.0
PB.440.13,0.537082,0.0,0.0,0.275628,1.53828,0.0
PB.7294.12,6.76464,6.72726,7.33425,5.48767,16.4315,9.2532
PB.9156.2,3.21642,0.0,1.97679,3.85151,5.78936,2.26296
PB.1490.11,0.0,3.28919,2.64401,2.21842,1.42937,1.05694
PB.8176.19,3.71869,0.830685,1.1906,0.0,1.80333,1.55846
PB.3071.10,0.0,2.36777,1.5176,0.730999,0.94415,0.0
PB.781.1,27.0894,21.1753,29.5981,33.4681,42.5296,41.6408
PB.2125.4,1.31902,0.0,0.0,1.2685,2.95791,0.0
PB.1652.2,2.20838,0.0,0.0,0.566663,0.632509,0.0
PB.2969.2,0.0,0.0,0.968139,0.269471,0.300783,0.0
PB.7555.2,2.89652,0.826484,0.0,2.97296,4.14802,1.98004
PB.2994.3,1.85181,1.05678,0.0,0.0,2.12154,0.0
PB.6277.6,0.0,1.17115,0.0,1.05319,1.17557,1.44388
PB.4304.1,8.3576,10.6473,14.0025,7.85144,8.17246,9.51188
PB.1546.6,7.31789,1.0478,0.0,3.2459,0.0,1.25524
PB.4150.5,2.00464,0.0,2.56074,1.68171,1.02351,0.0
PB.6817.4,4.83438,5.72155,4.55461,5.06828,7.22647,0.857518
PB.6198.4,0.0,0.784541,0.0,0.772266,0.911053,0.0
PB.3139.4,2.32642,5.81859,3.23197,0.597709,3.42555,6.18406
PB.3321.4,2.74422,3.91513,6.32466,0.0,0.0,16.4113
PB.3504.1,5.94904,9.33614,2.74218,6.86929,9.79736,3.66235
PB.1842.1,0.0,2.02547,2.28953,2.91435,0.0,1.49829
PB.4708.1,0.0,1.38561,1.33866,0.854541,0.879117,2.24012
PB.381.4,2.87796,0.0,0.0,0.492318,0.549526,0.0
PB.310.2,0.0,0.0,0.950777,1.26837,0.424459,1.63868
PB.1979.1,0.931364,1.06301,0.858613,0.955942,1.06702,1.96583
PB.920.1,24.6489,28.7994,20.9675,52.0293,57.3087,28.7108
PB.3005.1,24.8584,25.7747,28.029,27.6073,34.3805,21.8181
PB.5978.51,22.1692,26.7658,47.6557,3.52968,0.926961,13.8774
PB.170.8,1.2842,0.0,2.64746,0.0,0.944126,0.0
PB.4168.1,0.0,1.03918,1.77009,1.32157,0.0,0.0
PB.10842.70,3.32094,0.947586,1.53077,1.70429,0.0,1.16825
PB.115.1,15.5731,5.75052,21.1128,16.7216,9.45788,9.02319
PB.3774.9,1.71659,0.73752,0.0,2.6431,0.0,0.0
PB.4924.6,0.0,4.83001,1.9073,3.20233,4.19347,3.06956
PB.116.2,25.3488,33.8284,25.7917,27.531,24.2406,28.1344
PB.9565.2,4.60629,3.94303,2.12324,0.0,0.0,0.0
PB.3466.6,0.763427,0.0,0.868517,0.763995,2.94105,2.00366
PB.7587.6,1.07258,1.19268,0.0,3.72454,1.81838,0.735776
PB.11546.10,6.80359,5.1153,0.0,3.20424,2.80526,4.53651
PB.340.2,0.887582,0.99527,0.0,0.426036,0.496298,0.0
PB.4924.2,0.0,0.787366,1.36797,1.34489,1.62967,0.0
PB.4432.12,1.16159,1.31374,0.0,0.591473,0.0,0.0
PB.9436.1,0.0,0.0,0.894951,0.498199,0.55609,0.0
PB.1986.78,0.684866,2.31273,0.0,0.277252,0.874754,0.0
PB.1398.2,3.32449,0.0,6.34859,0.770142,0.726413,0.0
PB.802.3,1.46769,0.837573,1.61349,3.01296,3.36294,2.07132
PB.2232.3,0.0,0.5771,0.0,0.545742,2.04605,1.67096
PB.4161.2,46.0105,3.88168,4.43812,9.57858,9.66485,18.6632
PB.381.2,2.76442,1.90035,3.31853,1.19737,1.76267,1.11692
PB.9565.1,1.15861,1.32237,2.13622,0.0,0.0,2.44548
PB.150.3,169.518,572.895,292.251,602.183,445.138,504.943
PB.179.4,0.0,0.676911,1.37339,0.0,1.05058,0.0
PB.2763.8,2.11794,3.62594,1.9525,0.0,1.21321,1.49011
PB.378.4,6.13063,5.10649,4.23563,7.85543,7.38923,11.937
PB.1036.9,0.0,1.72316,5.56731,1.5496,0.576555,2.83257
PB.3512.3,10.8426,6.1666,11.2895,14.5915,10.3147,7.33572
PB.6533.1,0.0,0.759775,1.00932,1.22036,0.0,1.98559
PB.3917.6,0.0,1.92791,0.0,2.72348,2.04469,0.0
PB.3175.1,3.56015,14.4011,3.04016,1.27204,3.94678,7.10973
PB.7367.9,1.81171,4.13558,1.6702,1.85952,2.0756,1.27466
PB.5712.6,0.0,0.0,0.998935,0.556085,1.24141,0.0
PB.8157.1,0.0,0.800402,0.0,0.719785,1.60685,0.986792
PB.6197.2,6.4556,4.90768,7.92806,3.31095,8.75817,7.56007
PB.7782.1,3.81899,5.36977,3.87275,9.59616,7.59604,1.71757
PB.721.2,22.2821,24.7779,15.9692,5.62713,2.16688,14.2804
PB.129.15,1.20121,1.25204,1.01127,0.562948,0.628363,1.54355
PB.3905.8,7.36819,12.6527,1.88907,8.28635,4.81296,4.64893
PB.2177.1,3.82149,18.2872,3.59761,10.4432,10.3285,1.06646
PB.4395.5,0.0,0.461001,0.0,0.412853,0.458888,0.0
PB.462.10,27.265,32.746,29.6505,32.1543,38.191,27.4358
PB.1189.1,5.32059,3.64358,1.96199,2.1844,1.21911,0.748677
PB.5238.13,4.53347,1.42477,0.0,9.55249,2.08394,1.61519
PB.2891.3,4.9597,1.41518,0.0,1.27265,1.42053,0.0
PB.5088.5,7.55283,1.71271,0.0,2.58351,7.54877,0.0
PB.8232.16,4.56414,0.0,4.63654,2.70463,2.90074,3.84126
PB.6723.14,2.02148,1.06357,0.94019,0.0,0.0,1.81251
PB.7267.6,3.6614,2.49363,8.34649,2.54455,1.7013,2.90705
PB.8955.2,3.38886,1.9278,4.16554,3.47829,4.93298,2.01852
PB.1305.3,0.0,0.237088,0.0,0.673053,1.46097,1.53553
PB.4277.14,1.45122,0.828171,0.0,1.48951,1.6626,0.0
PB.3919.2,0.0,1.54899,0.893634,1.66465,0.0,0.611119
PB.9251.7,1.07053,0.0,0.986905,0.549388,0.613227,0.753185
PB.782.2,222.515,366.231,154.593,197.606,536.551,169.17
PB.1784.14,0.840285,0.476715,0.0,0.0,0.965024,0.588338
PB.10088.1,2.63769,0.0,1.81451,0.67414,0.0,1.26753
PB.7641.2,152.727,135.953,117.786,197.239,243.971,148.763
PB.1393.1,1.46768,1.26036,1.39151,8.63154,10.7039,0.0
PB.1392.8,0.0,5.2402,0.0,5.1764,9.59279,0.0
PB.8302.5,1.51378,0.0,0.0,0.776862,0.867134,1.06504
PB.9890.6,4.31723,2.68673,0.72808,2.0264,4.02916,1.42308
PB.955.10,0.0,1.20685,3.89919,1.0853,0.0,1.48789
PB.5840.11,20.2807,11.4333,12.2136,15.0957,6.45689,13.9906
PB.4559.4,5.19681,4.9428,0.0,2.66697,1.98459,6.09383
PB.488.3,1.05675,1.19996,0.0,0.539472,1.93696,1.53476
PB.3877.3,0.0,0.385013,0.621965,0.346234,0.0,0.0
PB.6914.21,3.6639,1.3236,0.0,0.0,2.35059,6.10973
PB.11178.4,10.5055,0.0,7.48574,0.0,10.8983,8.21343
PB.1052.3,20.8873,21.3458,19.4298,26.4815,31.5616,20.978
PB.5535.1,98.4224,123.035,70.0427,112.525,97.3686,78.0685
PB.754.1,7.22355,8.58325,12.2161,9.97405,8.69054,10.1625
PB.1096.6,0.0,0.77829,2.6108,4.3127,7.83216,0.0
PB.11846.25,1.98776,4.58973,9.19379,2.04014,1.13861,1.39847
PB.476.1,1.26193,1.4403,0.0,3.23807,2.89147,0.0
PB.3989.2,15.2821,9.40234,19.3716,52.1715,58.0416,13.6964
PB.568.6,6.23649,3.93912,1.77513,4.71454,5.60492,3.31921
PB.2658.8,9.50091,8.76762,8.04853,14.6523,19.2825,13.9256
PB.1781.3,0.0,0.749406,0.0,0.673926,1.50447,0.0
PB.1870.1,4.68666,5.62515,13.0914,24.1479,15.5411,10.4573
PB.9470.1,6.49827,3.70839,13.693,1.90564,0.53177,9.15159
PB.532.2,23.3646,30.633,22.6257,22.9312,15.9025,38.2203
PB.8491.1,5.00993,4.1277,2.37063,10.4985,8.37026,4.69975
PB.8611.8,4.9225,0.935218,0.797741,2.47454,2.60518,3.84324
PB.3202.2,5.85265,3.33995,7.19398,7.00828,6.70512,0.0
PB.1999.1,299.377,318.808,318.098,412.288,449.691,345.524
PB.2259.2,33.3563,25.9576,27.8418,38.9052,39.9519,33.0549
PB.10529.1,1.17391,0.669919,0.0,5.422,0.672449,2.47777
PB.618.2,0.0,0.747895,0.386414,0.215108,0.240104,0.88471
PB.7097.4,8.19635,0.0,5.29279,1.3443,7.15342,0.0
PB.4611.1,9.17544,0.0,4.22936,2.35439,0.0,0.0
PB.11542.3,0.0,1.04122,0.0,4.77639,3.99047,1.35675
PB.1790.4,2.88966,3.25261,4.11103,2.88625,2.42695,2.02417
PB.3248.8,1.28241,1.09776,0.591119,1.64532,0.3673,3.60904
PB.6384.10,0.0,0.0,1.44156,0.802487,0.895736,0.0
PB.9110.8,5.37837,32.5779,2.31391,6.22883,9.9729,56.3106
PB.3622.2,5.19007,2.73727,3.55008,4.57896,7.97363,1.78089
PB.3500.8,0.0,4.77304,0.0,7.61575,3.29541,6.09756
PB.3941.3,27.4559,34.0835,24.3877,66.3596,56.8608,26.2657
PB.2167.2,0.0,0.928081,1.49926,0.417302,2.32897,0.0
PB.142.1,0.0,1.66769,5.38809,0.999811,1.67398,0.0
PB.2249.3,15.2838,21.2914,8.50383,5.48768,6.12535,3.76168
PB.2487.8,0.0,7.13544,0.0,1.4311,0.798698,10.0884
PB.170.14,2.79663,0.0,1.38353,0.0,2.25865,2.02833
PB.1226.1,50.9859,66.3573,40.6621,60.8062,68.4967,49.1983
PB.2597.2,2.99252,2.82961,0.0,1.44766,0.0,1.51225
PB.1221.1,0.866663,0.0,0.798966,0.444766,0.0,1.82926
PB.10119.1,0.0,0.732074,0.938513,1.0449,1.16632,0.0
PB.462.9,1.64782,2.89502,0.0,1.53809,1.45482,0.729308
PB.11317.19,7.33467,2.51142,2.7047,0.0,0.840301,1.03208
PB.4451.6,39.828,60.985,105.466,87.6286,102.752,54.7544
PB.3639.1,58.0126,31.816,52.6146,23.0521,24.1225,38.8457
PB.556.3,1.23857,0.816022,2.12012,0.936504,2.0688,0.0
PB.268.2,0.356573,0.662903,0.328721,0.365983,0.512205,0.629107
PB.8533.3,2.28999,1.38135,0.0,1.68954,0.0,1.3865
PB.1227.2,0.662754,0.0,0.0,1.29031,2.04228,0.570245
PB.2108.7,202.28,262.721,250.966,510.76,560.097,331.331
PB.2547.9,0.0,0.382563,0.618007,0.688062,0.0,0.471651
PB.9483.1,3.04921,8.69064,0.758339,8.33961,7.76592,7.42887
PB.3733.6,2.64463,5.61094,3.21425,0.0,0.0,0.813265
PB.363.1,9.87634,20.6787,37.6988,42.2376,30.7511,32.4484
PB.310.10,0.792483,1.95221,0.0,1.38023,1.41409,0.0
PB.981.2,3.07544,12.8987,5.41395,0.925174,0.942014,5.23037
PB.10345.1,61.638,44.1605,47.5591,7.16998,2.82464,60.6746
PB.10512.3,0.0,9.47234,2.78218,1.54878,0.0,2.1233
PB.3664.4,7.65364,3.95787,7.74215,0.755942,1.12504,6.07672
PB.1721.3,9.43977,18.4876,5.88711,27.961,23.1303,16.5608
PB.1182.1,5.39476,5.38762,0.0,6.22926,2.3177,4.93914
PB.6150.3,0.0,0.0,3.69613,2.02485,1.11829,2.74703
PB.532.11,0.0,1.80759,1.46002,0.812764,0.907207,5.57131
PB.2023.2,3.56161,3.04924,3.2837,2.74212,5.1019,1.25311
PB.3320.12,0.0,1.1415,0.0,1.05124,1.14581,0.0
PB.4047.3,51.2718,35.7291,22.2887,7.94801,14.6754,23.8468
PB.346.2,64.4101,118.416,53.2371,86.3815,129.335,67.8299
PB.3982.5,3.44983,3.93745,0.0,0.885217,0.98808,4.85437
PB.10233.2,0.0,1.75948,0.0,0.776654,3.67151,0.0
PB.996.3,0.0,1.2515,0.0,0.901839,2.43027,0.0
PB.389.3,10.4903,11.8129,12.1007,37.1985,22.8831,23.7296
PB.2440.4,0.0,1.62133,0.866602,2.30116,1.56722,1.26027
PB.5247.1,0.0,0.462454,0.747067,0.0,0.464201,0.570146
PB.3573.4,0.0,0.703527,1.394,1.5762,1.80826,0.0
PB.407.8,0.732823,0.729863,0.0,1.00774,0.0,0.502012
PB.9122.2,0.0,0.667715,0.0,0.600462,0.670236,0.0
PB.12028.1,1.18974,0.0,0.913933,0.0,1.13104,0.0
PB.10981.6,80.2672,153.434,114.627,172.74,175.94,100.679
PB.240.8,3.52271,8.2897,4.57541,10.5509,3.56819,5.14935
PB.5418.3,0.0,0.0,5.53597,3.08175,2.29324,0.0
PB.19.1,0.0,2.20845,1.78381,0.993009,0.0,1.36137
PB.4279.1,0.0,1.43966,2.32568,3.23664,1.4451,0.0
PB.3751.1,30.0573,20.2266,41.918,2.92914,0.0,28.7154
PB.791.8,0.0,3.49089,1.15744,8.17059,2.11655,1.46166
PB.3332.2,1.04944,2.29114,3.95442,6.69143,8.1811,2.14846
PB.5110.2,2.43944,1.39212,6.92075,3.75572,0.0,0.0
PB.1507.4,27.32,22.3054,22.6139,41.3825,23.2789,22.508
PB.4352.20,6.11467,3.20267,10.4595,0.814124,0.0,9.4729
PB.2785.16,5.15156,7.27197,11.8238,4.69849,0.883316,6.00203
